Ecole fondamentale libre Saint-Martin - Notre-Dame,Rue Franklin Roosevelt 129 ,4102,506019175,55378202,Primaire ordinaire
Ecole fondamentale libre Saint-Martin - Notre-Dame,Rue Beaujean 41 ,4100,506019413,55149168,Maternel ordinaire
Ecole fondamentale libre Saint-Martin - Notre-Dame,Rue Beaujean 41 ,4100,506019413,55149168,Primaire ordinaire
Ecole fondamentale libre Saint-Martin - Notre-Dame,Rue Beaujean 41 ,4100,506019413,55149168,Primaire ordinaire
Ecole fondamentale libre Saint-Martin - Notre-Dame,Rue de la Province 101 ,4100,506108798,55041879,Maternel ordinaire
Ecole fondamentale libre Saint-Martin - Notre-Dame,Rue de la Province 101 ,4100,506108798,55041879,Primaire ordinaire
Ecole fondamentale libre Sacré-Coeur - Notre-Dame,Avenue du Centenaire 2 ,4102,505951382,55372593,Maternel ordinaire
Ecole fondamentale libre Sacré-Coeur - Notre-Dame,Avenue du Centenaire 2 ,4102,505951382,55372593,Maternel ordinaire
Ecole fondamentale libre Sacré-Coeur - Notre-Dame,Avenue du Centenaire 2 ,4102,505951382,55372593,Primaire ordinaire
Ecole fondamentale libre Sacré-Coeur - Notre-Dame,Rue Beaujean 41 ,4100,506019413,55149168,Maternel ordinaire
Ecole fondamentale libre Sacré-Coeur - Notre-Dame,Rue Beaujean 41 ,4100,506019413,55149168,Maternel ordinaire
Ecole fondamentale libre Sacré-Coeur - Notre-Dame,Rue Beaujean 41 ,4100,506019413,55149168,Primaire ordinaire
Ecole fondamentale libre Sacré-Coeur - Notre-Dame,Rue du Pairay 33 ,4100,505978758,55112770,Maternel ordinaire
Ecole fondamentale libre Sacré-Coeur - Notre-Dame,Rue du Pairay 33 ,4100,505978758,55112770,Primaire ordinaire
Ecole fondamentale libre Sacré-Coeur - Notre-Dame,Rue de la Province 101 ,4100,506108798,55041879,Maternel ordinaire
Ecole fondamentale libre Sacré-Coeur - Notre-Dame,Rue de la Province 101 ,4100,506108798,55041879,Primaire ordinaire
Ecole fondamentale libre Sainte-Thérèse,Rue de la Fontaine 244 ,4100,505981941,55219334,Maternel ordinaire
Ecole fondamentale libre Sainte-Thérèse,Rue de la Fontaine 244 ,4100,505981941,55219334,Primaire ordinaire
Ecole fondamentale libre Sainte-Thérèse,Rue du Fort 15 ,4100,505976446,55243583,Maternel ordinaire
Ecole fondamentale libre Sainte-Thérèse,Rue du Fort 15 ,4100,505976446,55243583,Primaire ordinaire
Ecole fondamentale libre Saint-Joseph,Avenue du Centenaire 2 ,4102,505951382,55372593,Maternel ordinaire
Ecole fondamentale libre Saint-Joseph,Avenue du Centenaire 2 ,4102,505951382,55372593,Primaire ordinaire
Ecole fondamentale libre Saint-Joseph,Rue de la Colline 283 ,4100,505880391,55059126,Maternel ordinaire
Ecole fondamentale libre Saint-Joseph,Rue de la Colline 283 ,4100,505880391,55059126,Primaire ordinaire
Ecole fondamentale libre - Institut Saint-Joseph,Rue Haute 40 ,7080,503899721,38839513,Maternel ordinaire
Ecole fondamentale libre - Institut Saint-Joseph,Rue Haute 40 ,7080,503899721,38839513,Primaire ordinaire
Ecole fondamentale libre - Institut Saint-Joseph,Rue Sainte-Philomène 6 ,7080,504117037,38981429,Maternel ordinaire
Ecole fondamentale libre - Institut Saint-Joseph,Rue Sainte-Philomène 6 ,7080,504117037,38981429,Primaire ordinaire
Ecole fondamentale libre du Sacré-Coeur de Givry,Rue Haute 40 ,7080,503899721,38839513,Maternel ordinaire
Ecole fondamentale libre du Sacré-Coeur de Givry,Rue Haute 40 ,7080,503899721,38839513,Primaire ordinaire
Ecole fondamentale libre du Sacré-Coeur de Givry,Rue des Juifs 20 ,7041,503783850,40312958,Maternel ordinaire
Ecole fondamentale libre du Sacré-Coeur de Givry,Rue des Juifs 20 ,7041,503783850,40312958,Primaire ordinaire
Institut Saint-Ferdinand - Section fondamentale de Cuesmes,Rue de l'Etang Derbaix 2B ,7033,504379237,39243615,Maternel ordinaire
Institut Saint-Ferdinand - Section fondamentale de Cuesmes,Rue de l'Etang Derbaix 2B ,7033,504379237,39243615,Primaire ordinaire
Institut Saint-Ferdinand - Ecole fond de Jemappes - Cycle 2 -,Rue de l'Etang Derbaix 2B ,7033,504379237,39243615,Maternel ordinaire
Institut Saint-Ferdinand - Ecole fond de Jemappes - Cycle 2 -,Rue de l'Etang Derbaix 2B ,7033,504379237,39243615,Primaire ordinaire
Institut Saint-Ferdinand - Ecole fond de Jemappes - Cycle 2 -,Avenue Maréchal Foch 824 ,7012,504477832,38842303,Maternel ordinaire
Institut Saint-Ferdinand - Ecole fond de Jemappes - Cycle 2 -,Avenue Maréchal Foch 824 ,7012,504477832,38842303,Primaire ordinaire
Institut Saint-Ferdinand - Ecole fond de Jemappes - Cycle 2 -,Avenue du Coq 10 ,7012,504426977,38829468,Maternel ordinaire
Institut Saint-Ferdinand - Section fondamentale de Flenu,Rue de l'Etang Derbaix 2B ,7033,504379237,39243615,Maternel ordinaire
Institut Saint-Ferdinand - Section fondamentale de Flenu,Rue de l'Etang Derbaix 2B ,7033,504379237,39243615,Primaire ordinaire
Institut Saint-Ferdinand - Section fondamentale de Flenu,Avenue Champ de Bataille 386 ,7012,504367996,38883340,Maternel ordinaire
Institut Saint-Ferdinand - Section fondamentale de Flenu,Avenue Champ de Bataille 386 ,7012,504367996,38883340,Primaire ordinaire
Institut Saint-Ferdinand - Ecole primaire de Jemappes,Rue Croisette 2 ,7012,504468711,38832164,Primaire ordinaire
Ecole fondamentale libre - Institut Notre-Dame,Rue de Givet 21 ,5570,501108742,49540132,Maternel ordinaire
Ecole fondamentale libre - Institut Notre-Dame,Rue de Givet 21 ,5570,501108742,49540132,Primaire ordinaire
Ecole fondamentale libre Saint-Pierre à Willerzie,Rue de la Chapelle 1 ,5575,499873351,48476851,Maternel ordinaire
Ecole fondamentale libre Saint-Pierre à Willerzie,Rue de la Chapelle 1 ,5575,499873351,48476851,Primaire ordinaire
Ecole fondamentale libre Saint-Charles,Rue de l'Yser 21 ,7711,507321375,32994557,Maternel ordinaire
Ecole fondamentale libre Saint-Charles,Rue Curiale 5B ,7700,507393375,32362944,Maternel ordinaire
Ecole fondamentale libre Saint-Charles,Rue Curiale 5B ,7700,507393375,32362944,Primaire ordinaire
Ecole fondamentale libre Saint-Piat,Rue Cherequefosse 10 ,7500,506047781,33952611,Maternel ordinaire
Ecole fondamentale libre Saint-Piat,Rue Cherequefosse 10 ,7500,506047781,33952611,Primaire ordinaire
Ecole fondamentale libre Saint-Piat,Rue des Ingers 7 ,7500,506035126,33943409,Primaire ordinaire
Ecole maternelle libre,Rue De Monflin 14 ,6780,496312454,58327307,Maternel ordinaire
Ecole fondamentale libre Saints Cyr et Julitte,Rue Général Leman 6 ,7180,505292860,42574543,Maternel ordinaire
Ecole fondamentale libre Saints Cyr et Julitte,Rue Général Leman 6 ,7180,505292860,42574543,Primaire ordinaire
Ecole fondamentale libre paroissiale de Feluy,Chaussée de Familleureux 8 ,7181,505598866,42493030,Maternel ordinaire
Ecole fondamentale libre paroissiale de Feluy,Chaussée de Familleureux 8 ,7181,505598866,42493030,Primaire ordinaire
Ecole fondamentale libre Sainte-Marie,Ruelle du Couvent 4 ,7622,505212171,34479314,Maternel ordinaire
Ecole fondamentale libre Sainte-Marie,Ruelle du Couvent 4 ,7622,505212171,34479314,Primaire ordinaire
Ecole fondamentale libre,Place de Saint-Symphorien 7 ,7030,504380091,40072203,Maternel ordinaire
Ecole fondamentale libre,Place de Saint-Symphorien 7 ,7030,504380091,40072203,Primaire ordinaire
Ecole fondamentale libre de Solre-sur-Sambre,Rue de la Halle 14 ,6560,503085767,41531968,Maternel ordinaire
Ecole fondamentale libre de Solre-sur-Sambre,Rue de la Halle 14 ,6560,503085767,41531968,Primaire ordinaire
Ecole fondamentale libre Notre-Dame de La Sagesse,Rue de la Moinerie 33 ,4800,506113223,58340514,Maternel ordinaire
Ecole fondamentale libre Notre-Dame de La Sagesse,Rue de la Moinerie 33 ,4800,506113223,58340514,Primaire ordinaire
Ecole fondamentale libre Notre-Dame de La Sagesse,Rue Grand'Ville 52 ,4800,505817822,58440936,Maternel ordinaire
Ecole fondamentale libre Notre-Dame de La Sagesse,Rue Grand'Ville 52 ,4800,505817822,58440936,Primaire ordinaire
Ecole fondamentale libre de Bourcy,Bourcy 725 ,6600,500566532,58070737,Maternel ordinaire
Ecole fondamentale libre de Bourcy,Bourcy 725 ,6600,500566532,58070737,Primaire ordinaire
Ecole fondamentale libre de Bourcy,Bourcy 881A ,6600,500577983,58082868,Maternel ordinaire
Ecole fondamentale libre de Bourcy,Bourcy 881A ,6600,500577983,58082868,Primaire ordinaire
Ecole fondamentale libre Providence,Rue des Déportés 38-40 ,1200,508383119,44377577,Maternel ordinaire
Ecole fondamentale libre Providence,Rue des Déportés 38-40 ,1200,508383119,44377577,Primaire ordinaire
Ecole fondamentale libre Sainte-Jeanne de Chantal,Avenue Marcel Thiry 31 ,1200,508557417,44379240,Maternel ordinaire
Ecole fondamentale libre Sainte-Jeanne de Chantal,Avenue Marcel Thiry 31 ,1200,508557417,44379240,Primaire ordinaire
Ecole Anne-Marie maternelle libre,Rue du Cimetière 21 ,1421,506648593,43456265,Maternel ordinaire
Ecole fondamentale Saint-Joseph - Sainte-Marie,Rue de Harlez 35 ,4000,506224560,55744243,Maternel ordinaire
Ecole fondamentale Saint-Joseph - Sainte-Marie,Rue de Harlez 35 ,4000,506224560,55744243,Primaire ordinaire
Ecole fondamentale Saint-Joseph - Sainte-Marie,Rue Sainte-Marguerite 64 ,4000,506455113,55608737,Maternel ordinaire
Ecole fondamentale Saint-Joseph - Sainte-Marie,Rue Sainte-Marguerite 64 ,4000,506455113,55608737,Primaire ordinaire
Ecole fondamentale libre du Saint-Sépulcre,Rue du Général Bertrand 3 ,4000,506456661,55585697,Maternel ordinaire
Ecole fondamentale libre du Saint-Sépulcre,Rue du Général Bertrand 3 ,4000,506456661,55585697,Primaire ordinaire
Ecole fondamentale libre du Saint-Sépulcre,Rue de Fexhe 3B ,4000,506464755,55571013,Maternel ordinaire
Ecole fondamentale libre du Saint-Sépulcre,Rue de Fexhe 3B ,4000,506464755,55571013,Primaire ordinaire
Ecole fondamentale libre de Maulde,Rue de l'Eglise Saint-Thomas 1 ,7534,506168469,35491526,Maternel ordinaire
Ecole fondamentale libre de Maulde,Rue de l'Eglise Saint-Thomas 1 ,7534,506168469,35491526,Primaire ordinaire
Ecole libre fondamentale Saint-Etienne-Saint-Albert,Rue du Centenaire 71 ,4032,506207713,56211269,Maternel ordinaire
Ecole libre fondamentale Saint-Etienne-Saint-Albert,Rue du Centenaire 71 ,4032,506207713,56211269,Primaire ordinaire
Ecole libre fondamentale Saint-Etienne-Saint-Albert,Rue de Visé 693 ,4020,506705171,56614971,Maternel ordinaire
Ecole libre fondamentale Saint-Etienne-Saint-Albert,Rue de Visé 693 ,4020,506705171,56614971,Primaire ordinaire
Ecole fondamentale libre,Rue de l'Eglise 6 ,7618,505503522,33423811,Maternel ordinaire
Ecole fondamentale libre,Rue de l'Eglise 6 ,7618,505503522,33423811,Primaire ordinaire
Institut de la Vierge Fidèle - Ecole fondamentale,Place de Jamblinne de Meux 14 ,1030,508464036,43970874,Maternel ordinaire
Institut de la Vierge Fidèle - Ecole fondamentale,Place de Jamblinne de Meux 14 ,1030,508464036,43970874,Primaire ordinaire
Ecole fondamentale libre de la Providence,Rue de Dison 139 ,4800,505958786,58543181,Maternel ordinaire
Ecole fondamentale libre de la Providence,Rue de Dison 139 ,4800,505958786,58543181,Primaire ordinaire
Ecole fondamentale libre de la Providence,Rue de la Moinerie 33 ,4800,506113223,58340514,Maternel ordinaire
Ecole fondamentale libre de la Providence,Rue de la Moinerie 33 ,4800,506113223,58340514,Primaire ordinaire
Ecole fondamentale libre Saint-François-Xavier,Rue Eloy 76 ,1070,508361065,43271703,Maternel ordinaire
Ecole fondamentale libre Saint-François-Xavier,Rue Eloy 76 ,1070,508361065,43271703,Primaire ordinaire
Ecole fondamentale libre Magellan,Rue De Lenglentier 6-14 ,1000,508382239,43424481,Maternel ordinaire
Ecole fondamentale libre Magellan,Rue De Lenglentier 6-14 ,1000,508382239,43424481,Primaire ordinaire
Ecole fondamentale libre Les Prés Vers,Rue de Grihire 25 ,6769,495743094,54830682,Maternel ordinaire
Ecole fondamentale libre Les Prés Vers,Rue de Grihire 25 ,6769,495743094,54830682,Primaire ordinaire
Ecole fondamentale libre Les Prés Vers,Rue des Paquis 60 ,6769,495753259,54962506,Maternel ordinaire
Ecole fondamentale libre Les Prés Vers,Rue des Paquis 60 ,6769,495753259,54962506,Primaire ordinaire
Ecole fondamentale libre Les Prés Vers,Rue des Ecoles 144 ,6769,496193262,54268599,Maternel ordinaire
Ecole fondamentale libre Les Prés Vers,Rue des Ecoles 144 ,6769,496193262,54268599,Primaire ordinaire
Ecole maternelle libre,Rue de l'Argoté 17 ,6941,503825937,55823013,Maternel ordinaire
Ecole fondamentale libre,Rue d'Arlon 5 ,6747,496123228,56585491,Maternel ordinaire
Ecole fondamentale libre,Rue d'Arlon 5 ,6747,496123228,56585491,Primaire ordinaire
Ecole fondamentale libre,Grand-Route 49 ,6990,502456355,53931096,Maternel ordinaire
Ecole fondamentale libre,Grand-Route 49 ,6990,502456355,53931096,Primaire ordinaire
Ecole fondamentale libre Saint-Vincent,Rue Haute 30 ,6567,503255666,41623217,Maternel ordinaire
Ecole fondamentale libre Saint-Vincent,Rue Haute 30 ,6567,503255666,41623217,Primaire ordinaire
Ecole fondamentale libre de Ransart,Rue Paul Pastur 53 ,6043,504511307,44766229,Maternel ordinaire
Ecole fondamentale libre de Ransart,Rue Paul Pastur 53 ,6043,504511307,44766229,Primaire ordinaire
Ecole fondamentale libre de Ransart,Rue Nicolaï 64 ,6043,504614553,44761294,Maternel ordinaire
Ecole fondamentale libre de Ransart,Rue Nicolaï 64 ,6043,504614553,44761294,Primaire ordinaire
Ecole fondamentale libre,Rue du Couvent 1 ,7350,504296820,37395546,Maternel ordinaire
Ecole fondamentale libre,Rue du Couvent 1 ,7350,504296820,37395546,Primaire ordinaire
Ecole fondamentale libre Saint-Michel,Rue Tour Notre Dame 16 ,7912,507091881,36017293,Maternel ordinaire
Ecole fondamentale libre Saint-Michel,Rue Tour Notre Dame 16 ,7912,507091881,36017293,Primaire ordinaire
Ecole fondamentale libre Saint-Vincent de Paul,Place d'Anvaing 26 ,7910,506823165,35613406,Maternel ordinaire
Ecole fondamentale libre Saint-Vincent de Paul,Place d'Anvaing 26 ,7910,506823165,35613406,Primaire ordinaire
Ecole fondamentale libre subventionnée Saint-François,Place de Basècles 7 ,7971,505256917,36479062,Maternel ordinaire
Ecole fondamentale libre subventionnée Saint-François,Place de Basècles 7 ,7971,505256917,36479062,Primaire ordinaire
Ecole fondamentale libre Saint-Vincent,Rue du Château 2 ,7970,505491813,37324145,Maternel ordinaire
Ecole fondamentale libre Saint-Vincent,Rue du Château 2 ,7970,505491813,37324145,Primaire ordinaire
Ecole fondamentale paroissiale du Centre - Saint-Martin,Rue Aurélien Thibaut 10 ,6001,503993645,44473547,Maternel ordinaire
Ecole fondamentale paroissiale du Centre - Saint-Martin,Rue Aurélien Thibaut 10 ,6001,503993645,44473547,Primaire ordinaire
Ecole fondamentale paroissiale du Centre - Saint-Martin,Rue du Vieux Moulin 47 ,6001,503965565,44467904,Maternel ordinaire
Ecole fondamentale paroissiale du Centre - Saint-Martin,Rue du Vieux Moulin 47 ,6001,503965565,44467904,Primaire ordinaire
Ecole fondamentale Saint-Nicolas - Notre-Dame de La Salette,Boulevard Eisenhower 59 ,7500,506153820,33915921,Maternel ordinaire
Ecole fondamentale Saint-Nicolas - Notre-Dame de La Salette,Rue du Rempart 21 ,7500,506123240,33910083,Primaire ordinaire
Ecole fondamentale Saint-Nicolas - Notre-Dame de La Salette,Rue Duquesnoy 53 ,7500,506092968,33976132,Primaire ordinaire
Ecole maternelle libre,Place du Wirhet 18 ,4653,506618739,57592767,Maternel ordinaire
Ecole fondamentale libre Sainte-Agnès,Rue des Ecoles 26 ,1330,507148133,45338398,Maternel ordinaire
Ecole fondamentale libre Sainte-Agnès,Rue des Ecoles 26 ,1330,507148133,45338398,Primaire ordinaire
Ecole fondamentale libre Sainte-Marie,Rue Maria de Dorlodot 23 ,5020,504814564,47813016,Maternel ordinaire
Ecole fondamentale libre Sainte-Marie,Rue Maria de Dorlodot 23 ,5020,504814564,47813016,Primaire ordinaire
Ecole fondamentale libre Sainte-Marie,Rue Camille Hennuy 42 ,5020,504600005,48003763,Maternel ordinaire
Ecole fondamentale libre Sainte-Marie,Rue Camille Hennuy 42 ,5020,504600005,48003763,Primaire ordinaire
Ecole primaire libre - Institut du Christ-Roi,Avenue Wannecouter 113 ,1020,508988276,43624091,Primaire ordinaire
Ecole fondamentale libre - Institut Marie Immaculée-Montjoie,Rue des Résédas 51 ,1070,508240103,42999244,Maternel ordinaire
Ecole fondamentale libre - Institut Marie Immaculée-Montjoie,Rue des Résédas 51 ,1070,508240103,42999244,Primaire ordinaire
Institut Montjoie - Ecole fondamentale,Rue Stanley 69 ,1180,508152636,43648793,Maternel ordinaire
Institut Montjoie - Ecole fondamentale,Avenue Montjoie 97 ,1180,508101043,43650967,Maternel ordinaire
Institut Montjoie - Ecole fondamentale,Avenue Montjoie 97 ,1180,508101043,43650967,Primaire ordinaire
Institut Montjoie - Ecole fondamentale,Avenue Montjoie 30 ,1180,508103810,43669607,Maternel ordinaire
Institut Montjoie - Ecole fondamentale,Avenue Montjoie 30 ,1180,508103810,43669607,Primaire ordinaire
Ecole primaire libre Saint-Charles,Avenue du Karreveld 7 ,1080,508582476,43187588,Primaire ordinaire
Ecole maternelle libre Saint-Charles,Avenue du Karreveld 9 ,1080,508582465,43185343,Maternel ordinaire
Ecole maternelle libre Saint-Charles,Avenue du Karreveld 9 ,1080,508582465,43185343,Primaire ordinaire
Ecole fondamentale libre - Institut Saint-Louis,Place Ferrer 11 ,4000,506109785,55530900,Maternel ordinaire
Ecole fondamentale libre - Institut Saint-Louis,Place Ferrer 11 ,4000,506109785,55530900,Primaire ordinaire
Ecole fondamentale libre Sainte Trinité - Cardinal Mercier 1,Rue du Nid 8 ,1050,508262638,43745488,Maternel ordinaire
Ecole fondamentale libre Sainte Trinité - Cardinal Mercier 1,Rue du Nid 8 ,1050,508262638,43745488,Primaire ordinaire
Ecole fondamentale libre Sainte Trinité - Cardinal Mercier 1,Avenue de la Couronne 105 ,1050,508286865,43802404,Maternel ordinaire
Ecole fondamentale libre Sainte Trinité - Cardinal Mercier 1,Avenue de la Couronne 105 ,1050,508286865,43802404,Primaire ordinaire
Ecole fond libre - Institut Saint-Jean-Baptiste de la Salle,Rue Moris 19 ,1060,508250439,43528175,Maternel ordinaire
Ecole fond libre - Institut Saint-Jean-Baptiste de la Salle,Rue Moris 19 ,1060,508250439,43528175,Primaire ordinaire
Ecole fondamentale libre Sainte Trinité-Cardinal Mercier 2,Rue du Nid 8 ,1050,508262638,43745488,Maternel ordinaire
Ecole fondamentale libre Sainte Trinité-Cardinal Mercier 2,Rue du Nid 8 ,1050,508262638,43745488,Primaire ordinaire
Ecole fondamentale libre Visitation Saint-Pierre,Parvis Saint-Pierre 15 ,7860,507120990,38306117,Maternel ordinaire
Ecole fondamentale libre Visitation Saint-Pierre,Parvis Saint-Pierre 15 ,7860,507120990,38306117,Primaire ordinaire
Ecole fondamentale libre Visitation Saint-Pierre,Route de Flobecq 338 ,7804,506773401,37608755,Maternel ordinaire
Ecole fondamentale libre Visitation Saint-Pierre,Route de Flobecq 338 ,7804,506773401,37608755,Primaire ordinaire
Ecole fondamentale libre Abri Notre-Dame,Rue du Parc 7 ,4632,506562304,57195241,Maternel ordinaire
Ecole fondamentale libre Abri Notre-Dame,Rue Hotton 9 ,4630,506107879,57075477,Maternel ordinaire
Ecole fondamentale libre Abri Notre-Dame,Rue Hotton 9 ,4630,506107879,57075477,Primaire ordinaire
Ecole fondamentale libre Saint-Joseph,Rue Pierre Curie 24 ,4630,506117853,57476950,Maternel ordinaire
Ecole fondamentale libre Saint-Joseph,Rue Pierre Curie 24 ,4630,506117853,57476950,Primaire ordinaire
Ecole fondamentale libre,Rue de l'Egalité 76 ,4630,506297726,57379156,Maternel ordinaire
Ecole fondamentale libre,Rue de l'Egalité 76 ,4630,506297726,57379156,Primaire ordinaire
Ecole fondamentale libre,Rue de l'Egalité 152 ,4630,506279337,57403375,Primaire ordinaire
Ecole fondamentale libre,Rue de l'Egalité 152 ,4630,506279337,57403375,Primaire ordinaire
Ecole maternelle libre,Rue Cardinal Mercier 22 ,4350,506977281,53019293,Maternel ordinaire
Ecole fondamentale libre Saint-Louis,Avenue du Prince Régent 30 ,4300,506904428,52464867,Maternel ordinaire
Ecole fondamentale libre Saint-Louis,Avenue du Prince Régent 30 ,4300,506904428,52464867,Primaire ordinaire
Ecole fondamentale libre Saint-Louis,Rue de Hollogne 68 ,4300,506760729,52234657,Maternel ordinaire
Ecole fondamentale libre Saint-Louis,Rue de Hollogne 68 ,4300,506760729,52234657,Primaire ordinaire
Ecole fondamentale libre Notre-Dame,Rue du Tumulus 35 ,4300,506910716,52563949,Maternel ordinaire
Ecole fondamentale libre Notre-Dame,Rue du Général Lens 14 ,4360,507207842,53511518,Maternel ordinaire
Ecole fondamentale libre Notre-Dame,Rue du Général Lens 14 ,4360,507207842,53511518,Primaire ordinaire
Ecole fondamentale libre Notre-Dame,Avenue Guillaume Joachim 54 ,4300,506958324,52548444,Maternel ordinaire
Ecole fondamentale libre Notre-Dame,Avenue Guillaume Joachim 54 ,4300,506958324,52548444,Primaire ordinaire
Ecole fondamentale libre Notre-Dame,Rue de Ramkin 84 ,4360,507231070,53509992,Maternel ordinaire
Ecole libre Immaculée Conception,Rue de Hollogne 68 ,4300,506760729,52234657,Maternel ordinaire
Ecole libre Immaculée Conception,Rue de Hollogne 68 ,4300,506760729,52234657,Primaire ordinaire
Ecole libre Immaculée Conception,Rue du Général Lens 14 ,4360,507207842,53511518,Maternel ordinaire
Ecole libre Immaculée Conception,Rue du Général Lens 14 ,4360,507207842,53511518,Primaire ordinaire
Ecole fondam. libre Saint-Victor - Saint-Joseph,Place Emile Vandervelde  ,7370,503988939,37855311,Maternel ordinaire
Ecole fondam. libre Saint-Victor - Saint-Joseph,Place Emile Vandervelde  ,7370,503988939,37855311,Primaire ordinaire
Ecole fondam. libre Saint-Victor - Saint-Joseph,Rue Pairois 95 ,7370,503981335,37835455,Maternel ordinaire
Ecole fondam. libre Saint-Victor - Saint-Joseph,Rue Pairois 95 ,7370,503981335,37835455,Primaire ordinaire
Ecole fondamentale libre La Sainte-Union,Rue du Roi Albert 57 ,7370,503983489,37760514,Maternel ordinaire
Ecole fondamentale libre La Sainte-Union,Rue du Roi Albert 57 ,7370,503983489,37760514,Primaire ordinaire
Ecole fondamentale libre Saint-Pierre,Rue Léon Dubois 225 ,6030,504231921,44124484,Maternel ordinaire
Ecole fondamentale libre Saint-Pierre,Rue Léon Dubois 225 ,6030,504231921,44124484,Primaire ordinaire
Ecole fondamentale libre Saint-Pierre,Rue du Cimetière 34 ,6030,504255127,44057590,Maternel ordinaire
Ecole fondamentale libre Saint-Pierre,Rue du Cimetière 34 ,6030,504255127,44057590,Primaire ordinaire
Ecole fondamentale libre Saint-Géry,Rue Parmentier 5 ,1430,506654238,41341209,Maternel ordinaire
Ecole fondamentale libre Saint-Géry,Rue Parmentier 5 ,1430,506654238,41341209,Primaire ordinaire
Ecole fondamentale libre Notre-Dame de Lourdes,Quai Mativa 45 ,4020,506248893,55801052,Maternel ordinaire
Ecole fondamentale libre Notre-Dame de Lourdes,Quai Mativa 45 ,4020,506248893,55801052,Primaire ordinaire
Ecole fondamentale libre Notre-Dame de Lourdes,Rue Paul-Joseph Delcloche 4 ,4020,506189572,55938166,Maternel ordinaire
Ecole fondamentale libre Notre-Dame de Lourdes,Rue Paul-Joseph Delcloche 4 ,4020,506189572,55938166,Primaire ordinaire
Ecole fondamentale libre Saint-Ambroise,Rue Richard Heintz 16 ,4020,506288198,55824602,Maternel ordinaire
Ecole fondamentale libre Saint-Ambroise,Rue Richard Heintz 16 ,4020,506288198,55824602,Primaire ordinaire
Ecole fondamentale libre Saint-Paul,Rue Camille Desy 1 ,6032,503905928,44055068,Maternel ordinaire
Ecole fondamentale libre Saint-Paul,Rue Camille Desy 1 ,6032,503905928,44055068,Primaire ordinaire
Ecole fondamentale libre des Soeurs de la Providence,Avenue Paul Pastur 135 ,6032,503915590,44100183,Maternel ordinaire
Ecole fondamentale libre des Soeurs de la Providence,Avenue Paul Pastur 135 ,6032,503915590,44100183,Primaire ordinaire
Ecole fondamentale libre des Soeurs de la Providence,Rue Saint-Jacques 72 ,6032,503947152,44100674,Maternel ordinaire
Ecole fondamentale libre Notre-Dame de la Tourelle,Rue Gueufosse 97 ,4610,506298985,56703401,Maternel ordinaire
Ecole fondamentale libre Notre-Dame de la Tourelle,Rue Gueufosse 97 ,4610,506298985,56703401,Primaire ordinaire
Ecole fondamentale libre Notre-Dame de la Tourelle,Rue Emile Vandervelde 71-77 ,4610,506376222,56778878,Maternel ordinaire
Ecole fondamentale libre Notre-Dame de la Tourelle,Rue Emile Vandervelde 71-77 ,4610,506376222,56778878,Primaire ordinaire
Ecole fondamentale libre Saint-Hubert,Place Francisco Ferrer 15 ,4420,506203050,55316538,Maternel ordinaire
Ecole fondamentale libre Saint-Hubert,Place Francisco Ferrer 15 ,4420,506203050,55316538,Primaire ordinaire
Ecole fondamentale libre Saint-Dominique - Sacré-Coeur,Rue Francisco Ferrer 2 ,4420,506345567,55333275,Maternel ordinaire
Ecole fondamentale libre Saint-Dominique - Sacré-Coeur,Rue Francisco Ferrer 2 ,4420,506345567,55333275,Primaire ordinaire
Ecole fondamentale libre,Rue du Seigneur 128A ,6183,504681516,43292315,Maternel ordinaire
Ecole fondamentale libre,Rue du Seigneur 128A ,6183,504681516,43292315,Primaire ordinaire
Ecole fondamentale libre,Sentier Dewitte 10A ,6183,504656181,43302309,Maternel ordinaire
Ecole fondamentale libre,Sentier Dewitte 10A ,6183,504656181,43302309,Primaire ordinaire
Ecole fondamentale libre,Boulevard Salvador Allende 16 ,6140,504112422,43175626,Maternel ordinaire
Ecole fondamentale libre,Boulevard Salvador Allende 16 ,6140,504112422,43175626,Primaire ordinaire
Ecole fondamentale libre,Rue Justin Lombard 34 ,6141,504346282,43185523,Maternel ordinaire
Ecole fondamentale libre,Rue Justin Lombard 34 ,6141,504346282,43185523,Primaire ordinaire
Ecole fondamentale libre,Rue de l'Enseignement 7 ,6140,504097175,43234728,Maternel ordinaire
Ecole fondamentale libre,Rue de l'Enseignement 7 ,6140,504097175,43234728,Primaire ordinaire
Ecole fondamentale libre,Rue de Beaulieusart 212 ,6140,504031104,43120453,Maternel ordinaire
Ecole fondamentale libre,Rue de Beaulieusart 212 ,6140,504031104,43120453,Primaire ordinaire
Ecole fondamentale libre Saint-Donat,Rue Saint-Donat 62 ,7110,504859172,41549395,Primaire ordinaire
Ecole fondamentale libre Saint-Donat,Rue Cardinal Mercier 17 ,7110,504842960,41547605,Maternel ordinaire
Ecole fondamentale libre Saint-Donat,Rue Cardinal Mercier 17 ,7110,504842960,41547605,Primaire ordinaire
Ecole fondamentale libre,Rue du Roeulx 23 ,7110,504605247,40987238,Maternel ordinaire
Ecole fondamentale libre,Rue du Roeulx 23 ,7110,504605247,40987238,Primaire ordinaire
Ecole fondamentale libre - Institut Saint-François,Chaussée de Bruxelles 146 ,7800,506348950,37898243,Maternel ordinaire
Ecole fondamentale libre - Institut Saint-François,Chaussée de Bruxelles 146 ,7800,506348950,37898243,Primaire ordinaire
